chunk_id,title,source_url,length,normalized_length,semantic_category,pattern_family,flags_text,text
v14_p0081_c003,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 81,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,22,22,suspected_fragment,trailing_fragment,no_clean_sentence_end|chunk_index_gt_zero,ม หยาบหรือละเอียดก็ตาม
v14_p0103_c003,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 103,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,24,24,suspected_fragment,trailing_fragment,ends_with_dependent_mark|no_clean_sentence_end|chunk_index_gt_zero,อย่างนี้ จิตก็หลุดพ้นแม้
v14_p0115_c003,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 115,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,26,26,suspected_fragment,leading_fragment,starts_with_dependent_mark|no_clean_sentence_end|chunk_index_gt_zero,ื่น ที่อยู่ในบ้านหรือในป่า
v14_p0119_c003,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 119,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,12,12,meaningful_structural,section_closure,chunk_index_gt_zero,นี้ ควรเสพ ฯ
v14_p0128_c003,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 128,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,30,30,suspected_fragment,trailing_fragment,no_clean_sentence_end|chunk_index_gt_zero,ตรัสแล้ว ข้าแต่พระองค์ผู้เจริญ
v14_p0139_c003,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 139,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,27,27,meaningful_structural,section_closure,looks_like_verse_or_formula|contains_newline|chunk_index_gt_zero,จัย นั่นเป็นฐานะ ที่มีได้ ฯ
v14_p0157_c003,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 157,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,17,17,suspected_fragment,trailing_fragment,no_clean_sentence_end|chunk_index_gt_zero,สัมโพชฌงค์ย่อมถึง
v14_p0170_c003,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 170,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,18,18,suspected_fragment,leading_fragment,starts_with_dependent_mark|no_clean_sentence_end|chunk_index_gt_zero,ำหนดอายุเท่านี้เรา
v14_p0178_c003,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 178,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,47,45,meaningful_structural,section_heading,contains_structure_keyword|contains_newline|starts_with_dependent_mark|no_clean_sentence_end|chunk_index_gt_zero,ูตร ที่ ๑๐ จบ อนุปทวรรค ที่ ๒ _______________
v14_p0179_c001,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 179,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,39,38,meaningful_structural,section_heading,contains_structure_keyword|contains_newline|no_clean_sentence_end|chunk_index_gt_zero,สังขารูปปัตติสูตร ____________________
v14_p0198_c003,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 198,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,17,17,suspected_fragment,trailing_fragment,ends_with_dependent_mark|no_clean_sentence_end|chunk_index_gt_zero,อย่างบริสุทธิ์แท้
v14_p0204_c001,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 204,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,39,38,meaningful_structural,section_heading,contains_structure_keyword|contains_newline|no_clean_sentence_end|chunk_index_gt_zero,ลัตเถรัจฉริยัพภูตสูตร ที่ ๔ __________
v14_p0207_c003,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 207,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,3,3,suspected_fragment,trailing_fragment,no_clean_sentence_end|chunk_index_gt_zero,สวน
v14_p0212_c003,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 212,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,46,46,suspected_fragment,trailing_fragment,no_clean_sentence_end|chunk_index_gt_zero,งฝึกแล้ว ถ้าช้างหลวงปูนหนุ่มที่ฝึกดี หัดดีแล้ว
v14_p0216_c003,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 216,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,45,45,meaningful_structural,section_closure,starts_with_dependent_mark|chunk_index_gt_zero,ะเขาไม่สามารถจะบรรลุผล ได้โดยอุบายไม่แยบคาย ฯ
v14_p0232_c003,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 232,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,14,14,suspected_fragment,trailing_fragment,no_clean_sentence_end|chunk_index_gt_zero,นไปตามอำนาจจิต
v14_p0234_c003,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 234,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,9,9,meaningful_structural,section_closure,starts_with_dependent_mark|chunk_index_gt_zero,าได้อีก ฯ
v14_p0236_c003,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 236,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,18,18,meaningful_structural,section_closure,chunk_index_gt_zero,ขึ้นแก่เราได้อีก ฯ
v14_p0237_c003,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 237,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,3,3,meaningful_structural,section_closure,chunk_index_gt_zero,ง ฯ
v14_p0269_c003,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 269,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,33,33,suspected_fragment,trailing_fragment,ends_with_dependent_mark|no_clean_sentence_end|chunk_index_gt_zero,ริยะ ไม่ฉลาดในธรรมของพระอริยะ ไม่
v14_p0275_c003,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 275,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,27,27,meaningful_structural,section_closure,chunk_index_gt_zero,ใจ โปรดจำแนกเนื้อความเถิด ฯ
v14_p0287_c002,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 287,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,43,43,meaningful_structural,section_closure,starts_with_dependent_mark|chunk_index_gt_zero,ูลรับพระผู้มีพระภาคว่า ชอบแล้ว พระเจ้าข้า ฯ
v14_p0288_c003,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 288,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,47,47,meaningful_structural,section_closure,contains_newline|starts_with_dependent_mark|chunk_index_gt_zero,์ด้วยฝ่ามือ หรือก้อนดิน หรือท่อนไม้ หรือศาตรา ฯ
v14_p0305_c002,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 305,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,29,29,suspected_fragment,leading_fragment,contains_newline|starts_with_dependent_mark|chunk_index_gt_zero,ามดับของรส ทั้งหลายนั่นแล ...
v14_p0338_c003,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 338,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,25,25,meaningful_structural,section_closure,chunk_index_gt_zero,แล้ว นี้เรียกว่าปริเทวะ ฯ
v14_p0343_c003,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 343,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,27,27,suspected_fragment,trailing_fragment,no_clean_sentence_end|chunk_index_gt_zero,ทำสกทาคามิผลให้แจ้ง นี้เป็น
v14_p0344_c003,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 344,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,48,48,suspected_fragment,trailing_fragment,no_clean_sentence_end|chunk_index_gt_zero,จักถวายทานเฉพาะสงฆ์ได้ในเหล่าภิกษุทุศีลนั้น ดูกร
v14_p0391_c003,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 391,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,47,47,suspected_fragment,trailing_fragment,no_clean_sentence_end|chunk_index_gt_zero,หลงพร้อม จึงมีปฏิฆานุสัยนอนเนื่องอยู่ อันอทุกขม
v14_p0392_c003,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 392,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,36,36,suspected_fragment,leading_fragment,starts_with_dependent_mark|ends_with_dependent_mark|no_clean_sentence_end|chunk_index_gt_zero,ิง จึงไม่มีอวิชชานุสัย นอนเนื่องอยู่
v14_p0397_c003,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 397,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,12,12,suspected_fragment,trailing_fragment,no_clean_sentence_end|chunk_index_gt_zero,ปัญญาอันยิ่ง
v14_p0407_c001,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 407,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,42,41,meaningful_structural,section_heading,contains_structure_keyword|contains_newline|starts_with_dependent_mark|no_clean_sentence_end|chunk_index_gt_zero,ิณฑปาตปาริสุทธิสูตร ที่ ๙ _______________
v14_p0409_c003,พระไตรปิฎก เล่ม 14 (มัชฌิมนิกาย อุปริปัณณาสก์) หน้า 409,http://www.learntripitaka.com/TPD/Tripitaka-Thai/14.zip,20,20,suspected_fragment,trailing_fragment,no_clean_sentence_end|chunk_index_gt_zero,จึงดับความชอบใจ ความ
v15_p0012_c003,พระไตรปิฎก เล่ม 15 (สังยุตตนิกาย สคาถวรรค) หน้า 12,http://www.learntripitaka.com/TPD/Tripitaka-Thai/15.zip,42,42,meaningful_structural,verse_or_formula_line,looks_like_verse_or_formula|starts_with_dependent_mark|no_clean_sentence_end|chunk_index_gt_zero,ู้มีอายุ เราละกามอันมีโดย กาลแล้ว วิ่งเข้า
v15_p0044_c001,พระไตรปิฎก เล่ม 15 (สังยุตตนิกาย สคาถวรรค) หน้า 44,http://www.learntripitaka.com/TPD/Tripitaka-Thai/15.zip,49,49,meaningful_structural,section_closure,looks_like_verse_or_formula|contains_newline|chunk_index_gt_zero,รหมจรรย์ อะไรหนอมิใช่น้ำแต่เป็นเครื่อง ชำระล้าง ฯ
v15_p0046_c001,พระไตรปิฎก เล่ม 15 (สังยุตตนิกาย สคาถวรรค) หน้า 46,http://www.learntripitaka.com/TPD/Tripitaka-Thai/15.zip,35,35,meaningful_structural,section_closure,chunk_index_gt_zero,นไปตามอำนาจของธรรมอันหนึ่งคืออะไร ฯ
